0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 2.500000e+00
1.010101e-02 9.999917e-01 9.772938e-06 9.999884e-01 2.499992e+00
2.020202e-02 9.999555e-01 5.270728e-05 9.999376e-01 2.499955e+00
3.030303e-02 9.999553e-01 5.292979e-05 9.999374e-01 2.499955e+00
4.040404e-02 9.998201e-01 2.128825e-04 9.997481e-01 2.499820e+00
5.050505e-02 9.998201e-01 2.128858e-04 9.997481e-01 2.499820e+00
6.060606e-02 9.994066e-01 7.021183e-04 9.991695e-01 2.499407e+00
7.070707e-02 9.994066e-01 7.021184e-04 9.991695e-01 2.499407e+00
8.080808e-02 9.983477e-01 1.955186e-03 9.976887e-01 2.498350e+00
9.090909e-02 9.983477e-01 1.955186e-03 9.976887e-01 2.498350e+00
1.010101e-01 9.960283e-01 4.701292e-03 9.944495e-01 2.496037e+00
1.111111e-01 9.960283e-01 4.701292e-03 9.944495e-01 2.496037e+00
1.212121e-01 9.916050e-01 9.945741e-03 9.882871e-01 2.491635e+00
1.313131e-01 9.916050e-01 9.945741e-03 9.882871e-01 2.491635e+00
1.414141e-01 9.841394e-01 1.882351e-02 9.779266e-01 2.484218e+00
1.515152e-01 9.841394e-01 1.882351e-02 9.779266e-01 2.484218e+00
1.616162e-01 9.728113e-01 3.236664e-02 9.622945e-01 2.472973e+00
1.717172e-01 9.728113e-01 3.236664e-02 9.622945e-01 2.472973e+00
1.818182e-01 9.571167e-01 5.128871e-02 9.408024e-01 2.457387e+00
1.919192e-01 9.571167e-01 5.128871e-02 9.408024e-01 2.457387e+00
2.020202e-01 9.369668e-01 7.587671e-02 9.134769e-01 2.437325e+00
2.121212e-01 9.369668e-01 7.587671e-02 9.134769e-01 2.437325e+00
2.222222e-01 9.126626e-01 1.060098e-01 8.809033e-01 2.413004e+00
2.323232e-01 9.126626e-01 1.060098e-01 8.809033e-01 2.413004e+00
2.424242e-01 8.847857e-01 1.412619e-01 8.440484e-01 2.384895e+00
2.525253e-01 8.847857e-01 1.412619e-01 8.440484e-01 2.384895e+00
2.626263e-01 8.540659e-01 1.810277e-01 8.040540e-01 2.353606e+00
2.727273e-01 8.540659e-01 1.810277e-01 8.040540e-01 2.353606e+00
2.828283e-01 8.212685e-01 2.246293e-01 7.620684e-01 2.319791e+00
2.929293e-01 8.212685e-01 2.246293e-01 7.620684e-01 2.319791e+00
3.030303e-01 7.871203e-01 2.713859e-01 7.191400e-01 2.284086e+00
3.131313e-01 7.871203e-01 2.713859e-01 7.191400e-01 2.284086e+00
3.232323e-01 7.522717e-01 3.206496e-01 6.761676e-01 2.247086e+00
3.333333e-01 7.522717e-01 3.206496e-01 6.761676e-01 2.247086e+00
3.434343e-01 7.172867e-01 3.718138e-01 6.338906e-01 2.209335e+00
3.535354e-01 7.172867e-01 3.718138e-01 6.338906e-01 2.209335e+00
3.636364e-01 6.826477e-01 4.243044e-01 5.929031e-01 2.171336e+00
3.737374e-01 6.826477e-01 4.243044e-01 5.929031e-01 2.171336e+00
3.838384e-01 6.487694e-01 4.775597e-01 5.536781e-01 2.133571e+00
3.939394e-01 6.487694e-01 4.775597e-01 5.536781e-01 2.133571e+00
4.040404e-01 6.160148e-01 5.310043e-01 5.165943e-01 2.096518e+00
4.141414e-01 6.160148e-01 5.310043e-01 5.165943e-01 2.096518e+00
4.242424e-01 5.847108e-01 5.840194e-01 4.819619e-01 2.060685e+00
4.343434e-01 5.847108e-01 5.840194e-01 4.819619e-01 2.060685e+00
4.444444e-01 5.551595e-01 6.359130e-01 4.500441e-01 2.026643e+00
4.545455e-01 5.551595e-01 6.359130e-01 4.500441e-01 2.026643e+00
4.646465e-01 5.276425e-01 6.858956e-01 4.210726e-01 1.995066e+00
4.747475e-01 5.276425e-01 6.858956e-01 4.210726e-01 1.995066e+00
4.848485e-01 5.024146e-01 7.330717e-01 3.952542e-01 1.966773e+00
4.949495e-01 5.024146e-01 7.330717e-01 3.952542e-01 1.966773e+00
5.050505e-01 4.796807e-01 7.764606e-01 3.727663e-01 1.942784e+00
5.151515e-01 4.796807e-01 7.764606e-01 3.727663e-01 1.942784e+00
5.252525e-01 4.595524e-01 8.150658e-01 3.537383e-01 1.924363e+00
5.353535e-01 4.595524e-01 8.150658e-01 3.537383e-01 1.924363e+00
5.454545e-01 4.419849e-01 8.480043e-01 3.382171e-01 1.913058e+00
5.555556e-01 4.419849e-01 8.480043e-01 3.382171e-01 1.913058e+00
5.656566e-01 4.267058e-01 8.746839e-01 3.261251e-01 1.910714e+00
5.757576e-01 4.267058e-01 8.746839e-01 3.261251e-01 1.910714e+00
5.858586e-01 4.131689e-01 8.949782e-01 3.172239e-01 1.919456e+00
5.959596e-01 4.131689e-01 8.949782e-01 3.172239e-01 1.919456e+00
6.060606e-01 4.005749e-01 9.093170e-01 3.111055e-01 1.941619e+00
6.161616e-01 4.005749e-01 9.093170e-01 3.111055e-01 1.941619e+00
6.262626e-01 3.879972e-01 9.186252e-01 3.072287e-01 1.979581e+00
6.363636e-01 3.879972e-01 9.186252e-01 3.072287e-01 1.979581e+00
6.464646e-01 3.746078e-01 9.241149e-01 3.049962e-01 2.035437e+00
6.565657e-01 3.746078e-01 9.241149e-01 3.049962e-01 2.035437e+00
6.666667e-01 3.599379e-01 9.270156e-01 3.038472e-01 2.110414e+00
6.767677e-01 3.599379e-01 9.270156e-01 3.038472e-01 2.110414e+00
6.868687e-01 3.440671e-01 9.283552e-01 3.033305e-01 2.204007e+00
6.969697e-01 3.440671e-01 9.283552e-01 3.033305e-01 2.204007e+00
7.070707e-01 3.276454e-01 9.288573e-01 3.031330e-01 2.312966e+00
7.171717e-01 3.276454e-01 9.288573e-01 3.031330e-01 2.312966e+00
7.272727e-01 3.117205e-01 9.289482e-01 3.030665e-01 2.430595e+00
7.373737e-01 3.117205e-01 9.289482e-01 3.030665e-01 2.430595e+00
7.474747e-01 2.974242e-01 9.288174e-01 3.030265e-01 2.547090e+00
7.575758e-01 2.974242e-01 9.288174e-01 3.030265e-01 2.547090e+00
7.676768e-01 2.856302e-01 9.284490e-01 3.029357e-01 2.651467e+00
7.777778e-01 2.856302e-01 9.284490e-01 3.029357e-01 2.651467e+00
7.878788e-01 2.766805e-01 9.274673e-01 3.026423e-01 2.734582e+00
7.979798e-01 2.766805e-01 9.274673e-01 3.026423e-01 2.734582e+00
8.080808e-01 2.701479e-01 9.242754e-01 3.016053e-01 2.791113e+00
8.181818e-01 2.701479e-01 9.242754e-01 3.016053e-01 2.791113e+00
8.282828e-01 2.642434e-01 9.125925e-01 2.977508e-01 2.817012e+00
8.383838e-01 2.642434e-01 9.125925e-01 2.977508e-01 2.817012e+00
8.484848e-01 2.538722e-01 8.702295e-01 2.840775e-01 2.797446e+00
8.585859e-01 2.538722e-01 8.702295e-01 2.840775e-01 2.797446e+00
8.686869e-01 2.285632e-01 7.405809e-01 2.455787e-01 2.686113e+00
8.787879e-01 2.285632e-01 7.405809e-01 2.455787e-01 2.686113e+00
8.888889e-01 1.849218e-01 4.730334e-01 1.801862e-01 2.435979e+00
8.989899e-01 1.849218e-01 4.730334e-01 1.801862e-01 2.435979e+00
9.090909e-01 1.466206e-01 1.841484e-01 1.267359e-01 2.160950e+00
9.191919e-01 1.466206e-01 1.841484e-01 1.267359e-01 2.160950e+00
9.292929e-01 1.301356e-01 4.410088e-02 1.059578e-01 2.035527e+00
9.393939e-01 1.301356e-01 4.410088e-02 1.059578e-01 2.035527e+00
9.494949e-01 1.259432e-01 8.028098e-03 1.010659e-01 2.006179e+00
9.595960e-01 1.259432e-01 8.028060e-03 1.010659e-01 2.006179e+00
9.696970e-01 1.251453e-01 1.231987e-03 1.001631e-01 2.000935e+00
9.797980e-01 1.251450e-01 1.229079e-03 1.001627e-01 2.000933e+00
9.898990e-01 1.250178e-01 1.503748e-04 1.000199e-01 2.000114e+00
1.000000e+00 1.250000e-01 0.000000e+00 1.000000e-01 2.000000e+00
