0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 2.500000e+00
1.010101e-02 1.000000e+00 0.000000e+00 1.000000e+00 2.500000e+00
2.020202e-02 1.000000e+00 0.000000e+00 1.000000e+00 2.500000e+00
3.030303e-02 9.999999e-01 1.299402e-07 9.999998e-01 2.500000e+00
4.040404e-02 9.999999e-01 1.299402e-07 9.999998e-01 2.500000e+00
5.050505e-02 9.999980e-01 2.329749e-06 9.999972e-01 2.499998e+00
6.060606e-02 9.999980e-01 2.329749e-06 9.999972e-01 2.499998e+00
7.070707e-02 9.999827e-01 2.049518e-05 9.999757e-01 2.499983e+00
8.080808e-02 9.999827e-01 2.049518e-05 9.999757e-01 2.499983e+00
9.090909e-02 9.999003e-01 1.179510e-04 9.998604e-01 2.499900e+00
1.010101e-01 9.999003e-01 1.179510e-04 9.998604e-01 2.499900e+00
1.111111e-01 9.995776e-01 4.997225e-04 9.994089e-01 2.499578e+00
1.212121e-01 9.995776e-01 4.997225e-04 9.994089e-01 2.499578e+00
1.313131e-01 9.985935e-01 1.664048e-03 9.980325e-01 2.498596e+00
1.414141e-01 9.985935e-01 1.664048e-03 9.980325e-01 2.498596e+00
1.515152e-01 9.961584e-01 4.546260e-03 9.946320e-01 2.496169e+00
1.616162e-01 9.961584e-01 4.546260e-03 9.946320e-01 2.496169e+00
1.717172e-01 9.911171e-01 1.052114e-02 9.876123e-01 2.491160e+00
1.818182e-01 9.911171e-01 1.052114e-02 9.876123e-01 2.491160e+00
1.919192e-01 9.821593e-01 2.117225e-02 9.751986e-01 2.482282e+00
2.020202e-01 9.821593e-01 2.117225e-02 9.751986e-01 2.482282e+00
2.121212e-01 9.681775e-01 3.790173e-02 9.559602e-01 2.468453e+00
2.222222e-01 9.681775e-01 3.790173e-02 9.559602e-01 2.468453e+00
2.323232e-01 9.485857e-01 6.158629e-02 9.292638e-01 2.449077e+00
2.424242e-01 9.485857e-01 6.158629e-02 9.292638e-01 2.449077e+00
2.525253e-01 9.234401e-01 9.244312e-02 8.954220e-01 2.424148e+00
2.626263e-01 9.234401e-01 9.244312e-02 8.954220e-01 2.424148e+00
2.727273e-01 8.933460e-01 1.301131e-01 8.555208e-01 2.394147e+00
2.828283e-01 8.933460e-01 1.301131e-01 8.555208e-01 2.394147e+00
2.929293e-01 8.592495e-01 1.738560e-01 8.110858e-01 2.359867e+00
3.030303e-01 8.592495e-01 1.738560e-01 8.110858e-01 2.359867e+00
3.131313e-01 8.222258e-01 2.227483e-01 7.637574e-01 2.322225e+00
3.232323e-01 8.222258e-01 2.227483e-01 7.637574e-01 2.322225e+00
3.333333e-01 7.833279e-01 2.758230e-01 7.150683e-01 2.282149e+00
3.434343e-01 7.833279e-01 2.758230e-01 7.150683e-01 2.282149e+00
3.535354e-01 7.435059e-01 3.321432e-01 6.663335e-01 2.240512e+00
3.636364e-01 7.435059e-01 3.321432e-01 6.663335e-01 2.240512e+00
3.737374e-01 7.035808e-01 3.908214e-01 6.186223e-01 2.198121e+00
3.838384e-01 7.035808e-01 3.908214e-01 6.186223e-01 2.198121e+00
3.939394e-01 6.642508e-01 4.510034e-01 5.727792e-01 2.155734e+00
4.040404e-01 6.642508e-01 4.510034e-01 5.727792e-01 2.155734e+00
4.141414e-01 6.261129e-01 5.118304e-01 5.294647e-01 2.114094e+00
4.242424e-01 6.261129e-01 5.118304e-01 5.294647e-01 2.114094e+00
