0.000000e+00 7.751877e-01 1.704176e+00 1.456205e+00 -1.249754e+00 1.862167e+00 1.886630e+00
0.000000e+00 -3.834806e-01 7.239127e-01 -1.492294e+00 -9.009822e-01 5.088177e-01 4.282489e-01
0.000000e+00 1.161410e+00 -1.063626e+00 2.768051e-01 -9.009822e-01 -5.322202e-01 -5.453313e-01
0.000000e+00 2.742182e-03 -1.005963e+00 -9.025945e-01 -9.009822e-01 -1.000687e+00 -9.867225e-01
0.000000e+00 7.751877e-01 3.202750e-01 8.665048e-01 1.453332e-01 5.608696e-01 6.322377e-01
0.000000e+00 -7.697033e-01 4.932626e-01 1.456205e+00 4.941050e-01 3.006101e-01 2.330584e-01
0.000000e+00 7.751877e-01 2.049499e-01 -9.025945e-01 4.941050e-01 4.047139e-01 4.621870e-01
0.000000e+00 1.161410e+00 -1.409601e+00 -1.492294e+00 4.941050e-01 -6.883759e-01 -8.965079e-01
0.000000e+00 2.742182e-03 4.356000e-01 8.665048e-01 -9.009822e-01 3.006101e-01 4.110067e-01
0.000000e+00 -3.834806e-01 1.127550e+00 -1.492294e+00 -1.598526e+00 7.170252e-01 7.783790e-01
0.000000e+00 1.161410e+00 1.242875e+00 -1.492294e+00 1.453332e-01 1.497804e+00 1.528240e+00
0.000000e+00 1.161410e+00 5.509251e-01 -3.128947e-01 -9.009822e-01 9.252328e-01 9.120175e-01
0.000000e+00 -7.697033e-01 -1.294276e+00 1.456205e+00 -9.009822e-01 -1.469154e+00 -1.448699e+00
0.000000e+00 3.889649e-01 -1.294276e+00 -1.492294e+00 -9.009822e-01 -1.156843e+00 -1.127942e+00
0.000000e+00 2.742182e-03 5.509251e-01 2.768051e-01 1.191649e+00 6.649733e-01 5.532967e-01
0.000000e+00 -1.155926e+00 1.472874e-01 -1.492294e+00 -5.522104e-01 -6.363240e-01 -3.873747e-01
0.000000e+00 1.161410e+00 2.049499e-01 8.665048e-01 -2.034386e-01 6.129215e-01 6.644120e-01
0.000000e+00 3.889649e-01 7.815752e-01 2.768051e-01 -9.009822e-01 7.690771e-01 8.520583e-01
0.000000e+00 -1.155926e+00 -8.906381e-01 -1.492294e+00 1.540420e+00 -1.312999e+00 -1.278964e+00
0.000000e+00 2.742182e-03 3.202750e-01 2.768051e-01 -1.598526e+00 4.047139e-01 2.599379e-01
0.000000e+00 -1.542149e+00 1.704176e+00 -1.492294e+00 -5.522104e-01 8.211290e-01 8.935910e-01
0.000000e+00 3.889649e-01 1.531188e+00 1.456205e+00 -1.598526e+00 1.549856e+00 1.569382e+00
0.000000e+00 1.547633e+00 2.626125e-01 2.768051e-01 4.941050e-01 9.252328e-01 8.612010e-01
0.000000e+00 -1.542149e+00 8.969003e-01 -9.025945e-01 4.941050e-01 9.240252e-02 2.079233e-01
0.000000e+00 -7.697033e-01 -4.870004e-01 -3.128947e-01 -5.522104e-01 -1.052739e+00 -7.718101e-01
0.000000e+00 7.751877e-01 -4.293379e-01 2.768051e-01 -2.034386e-01 -3.240126e-01 -9.089907e-02
0.000000e+00 -3.834806e-01 5.509251e-01 8.665048e-01 1.540420e+00 5.608696e-01 4.400504e-01
