0.000000 -1.000000
0.012658 -0.997428
0.025316 -0.997428
0.037975 -0.997225
0.050633 -0.996808
0.063291 -0.996157
0.075949 -0.995238
0.088608 -0.994006
0.101266 -0.992405
0.113924 -0.990363
0.126582 -0.987795
0.139241 -0.984603
0.151899 -0.980671
0.164557 -0.975866
0.177215 -0.970042
0.189873 -0.963035
0.202532 -0.954667
0.215190 -0.944743
0.227848 -0.933060
0.240506 -0.919404
0.253165 -0.903556
0.265823 -0.885295
0.278481 -0.864404
0.291139 -0.840676
0.303797 -0.813919
0.316456 -0.783964
0.329114 -0.750668
0.341772 -0.713928
0.354430 -0.673678
0.367089 -0.629904
0.379747 -0.582640
0.392405 -0.531980
0.405063 -0.478072
0.417722 -0.421126
0.430380 -0.361408
0.443038 -0.299238
0.455696 -0.234988
0.468354 -0.169071
0.481013 -0.101937
0.493671 -0.034062
0.506329 0.034062
0.518987 0.101937
0.531646 0.169071
0.544304 0.234988
0.556962 0.299238
0.569620 0.361408
0.582278 0.421126
0.594937 0.478072
0.607595 0.531980
0.620253 0.582640
0.632911 0.629904
0.645570 0.673678
0.658228 0.713928
0.670886 0.750668
0.683544 0.783964
0.696203 0.813919
0.708861 0.840676
0.721519 0.864404
0.734177 0.885295
0.746835 0.903556
0.759494 0.919404
0.772152 0.933060
0.784810 0.944743
0.797468 0.954667
0.810127 0.963035
0.822785 0.970042
0.835443 0.975866
0.848101 0.980671
0.860759 0.984603
0.873418 0.987795
0.886076 0.990363
0.898734 0.992405
0.911392 0.994006
0.924051 0.995238
0.936709 0.996157
0.949367 0.996808
0.962025 0.997225
0.974684 0.997428
0.987342 0.997428
1.000000 1.000000
