0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 2.500000e+00
1.010101e-02 1.000000e+00 0.000000e+00 1.000000e+00 2.500000e+00
2.020202e-02 1.000000e+00 0.000000e+00 1.000000e+00 2.500000e+00
3.030303e-02 1.000000e+00 0.000000e+00 1.000000e+00 2.500000e+00
4.040404e-02 1.000000e+00 0.000000e+00 1.000000e+00 2.500000e+00
5.050505e-02 1.000000e+00 0.000000e+00 1.000000e+00 2.500000e+00
6.060606e-02 1.000000e+00 0.000000e+00 1.000000e+00 2.500000e+00
7.070707e-02 1.000000e+00 0.000000e+00 1.000000e+00 2.500000e+00
8.080808e-02 9.999994e-01 6.762134e-07 9.999992e-01 2.499999e+00
9.090909e-02 9.999994e-01 6.762134e-07 9.999992e-01 2.499999e+00
1.010101e-01 9.999909e-01 1.080285e-05 9.999872e-01 2.499991e+00
1.111111e-01 9.999909e-01 1.080285e-05 9.999872e-01 2.499991e+00
1.212121e-01 9.999286e-01 8.452282e-05 9.999000e-01 2.499929e+00
1.313131e-01 9.999286e-01 8.452282e-05 9.999000e-01 2.499929e+00
1.414141e-01 9.996349e-01 4.319510e-04 9.994890e-01 2.499635e+00
1.515152e-01 9.996349e-01 4.319510e-04 9.994890e-01 2.499635e+00
1.616162e-01 9.986275e-01 1.623713e-03 9.980802e-01 2.498630e+00
1.717172e-01 9.986275e-01 1.623713e-03 9.980802e-01 2.498630e+00
1.818182e-01 9.959429e-01 4.800571e-03 9.943323e-01 2.495957e+00
1.919192e-01 9.959429e-01 4.800571e-03 9.943323e-01 2.495957e+00
2.020202e-01 9.901366e-01 1.168123e-02 9.862535e-01 2.490195e+00
2.121212e-01 9.901366e-01 1.168123e-02 9.862535e-01 2.490195e+00
2.222222e-01 9.795893e-01 2.422590e-02 9.716615e-01 2.479767e+00
2.323232e-01 9.795893e-01 2.422590e-02 9.716615e-01 2.479767e+00
2.424242e-01 9.630131e-01 4.408604e-02 9.489235e-01 2.463423e+00
2.525253e-01 9.630131e-01 4.408604e-02 9.489235e-01 2.463423e+00
2.626263e-01 9.398598e-01 7.216539e-02 9.175311e-01 2.440607e+00
2.727273e-01 9.398598e-01 7.216539e-02 9.175311e-01 2.440607e+00
2.828283e-01 9.104168e-01 1.085090e-01 8.781952e-01 2.411520e+00
2.929293e-01 9.104168e-01 1.085090e-01 8.781952e-01 2.411520e+00
3.030303e-01 8.756164e-01 1.524791e-01 8.325142e-01 2.376938e+00
3.131313e-01 8.756164e-01 1.524791e-01 8.325142e-01 2.376938e+00
3.232323e-01 8.367300e-01 2.030395e-01 7.824916e-01 2.337945e+00
3.333333e-01 8.367300e-01 2.030395e-01 7.824916e-01 2.337945e+00
3.434343e-01 7.951034e-01 2.589996e-01 7.301334e-01 2.295718e+00
3.535354e-01 7.951034e-01 2.589996e-01 7.301334e-01 2.295718e+00
3.636364e-01 7.519929e-01 3.191622e-01 6.772141e-01 2.251398e+00
3.737374e-01 7.519929e-01 3.191622e-01 6.772141e-01 2.251398e+00
3.838384e-01 7.084960e-01 3.823800e-01 6.251905e-01 2.206048e+00
3.939394e-01 7.084960e-01 3.823800e-01 6.251905e-01 2.206048e+00
4.040404e-01 6.655449e-01 4.475463e-01 5.752085e-01 2.160668e+00
4.141414e-01 6.655449e-01 4.475463e-01 5.752085e-01 2.160668e+00
4.242424e-01 6.239303e-01 5.135479e-01 5.281541e-01 2.116238e+00
