0.000000 0.000000 0.000000 0.000000
0.000000 0.500000 0.000000 0.000000
0.125000 0.000000 0.380484 0.000000
0.125000 0.500000 0.000000 0.000000
0.250000 0.000000 0.604875 0.187500
0.250000 0.500000 0.000000 0.187500
0.375000 0.000000 0.726553 0.234375
0.375000 0.500000 0.000000 0.234375
0.500000 0.000000 0.765312 0.000000
0.500000 0.500000 0.000000 0.000000
0.625000 0.000000 0.726553 0.234375
0.625000 0.500000 0.000000 0.234375
0.750000 0.000000 0.604875 0.187500
0.750000 0.500000 0.000000 0.187500
0.875000 0.000000 0.380484 0.109375
0.875000 0.500000 0.000000 0.109375
1.000000 0.000000 0.000000 0.000000
1.000000 0.500000 0.000000 0.000000
