0.000000 0.000000 0.000000 0.000000
0.000000 0.250000 0.000000 0.000000
0.000000 0.500000 0.000000 0.000000
0.125000 0.000000 0.203173 0.077340
0.125000 0.250000 0.146837 0.077340
0.125000 0.500000 0.000000 0.077340
0.250000 0.000000 0.332693 0.000000
0.250000 0.250000 0.242991 0.000000
0.250000 0.500000 0.000000 0.000000
0.375000 0.000000 0.405558 0.234375
0.375000 0.250000 0.297781 0.234375
0.375000 0.500000 0.000000 0.234375
0.500000 0.000000 0.429138 0.176777
0.500000 0.250000 0.315606 0.176777
0.500000 0.500000 0.000000 0.176777
0.625000 0.000000 0.405558 0.165728
0.625000 0.250000 0.297781 0.165728
0.625000 0.500000 0.000000 0.165728
0.750000 0.000000 0.332693 0.187500
0.750000 0.250000 0.242991 0.187500
0.750000 0.500000 0.000000 0.187500
0.875000 0.000000 0.203173 0.109375
0.875000 0.250000 0.146837 0.109375
0.875000 0.500000 0.000000 0.109375
1.000000 0.000000 0.000000 0.000000
1.000000 0.250000 0.000000 0.000000
1.000000 0.500000 0.000000 0.000000
