0.000000 0.000000 0.000000 0.000000
0.000000 0.041667 0.000000 0.000000
0.000000 0.083333 0.000000 0.000000
0.000000 0.125000 0.000000 0.000000
0.000000 0.166667 0.000000 0.000000
0.000000 0.208333 0.000000 0.000000
0.000000 0.250000 0.000000 0.000000
0.000000 0.291667 0.000000 0.000000
0.000000 0.333333 0.000000 0.000000
0.000000 0.375000 0.000000 0.000000
0.000000 0.416667 0.000000 0.000000
0.000000 0.458333 0.000000 0.000000
0.000000 0.500000 0.000000 0.000000
0.125000 0.000000 0.035927 0.108439
0.125000 0.041667 0.035624 0.108439
0.125000 0.083333 0.034720 0.108439
0.125000 0.125000 0.033229 0.108439
0.125000 0.166667 0.031174 0.108439
0.125000 0.208333 0.028588 0.108439
0.125000 0.250000 0.025512 0.108439
0.125000 0.291667 0.021995 0.108439
0.125000 0.333333 0.018094 0.108439
0.125000 0.375000 0.013872 0.108439
0.125000 0.416667 0.009399 0.108439
0.125000 0.458333 0.004749 0.108439
0.125000 0.500000 0.000000 0.108439
0.250000 0.000000 0.060994 0.181111
0.250000 0.041667 0.060484 0.181111
0.250000 0.083333 0.058963 0.181111
0.250000 0.125000 0.056452 0.181111
0.250000 0.166667 0.052990 0.181111
0.250000 0.208333 0.048627 0.181111
0.250000 0.250000 0.043430 0.181111
0.250000 0.291667 0.037478 0.181111
0.250000 0.333333 0.030864 0.181111
0.250000 0.375000 0.023690 0.181111
0.250000 0.416667 0.016071 0.181111
0.250000 0.458333 0.008130 0.181111
0.250000 0.500000 0.000000 0.181111
0.375000 0.000000 0.075809 0.216534
0.375000 0.041667 0.075179 0.216534
0.375000 0.083333 0.073298 0.216534
0.375000 0.125000 0.070192 0.216534
0.375000 0.166667 0.065908 0.216534
0.375000 0.208333 0.060505 0.216534
0.375000 0.250000 0.054065 0.216534
0.375000 0.291667 0.046681 0.216534
0.375000 0.333333 0.038466 0.216534
0.375000 0.375000 0.029545 0.216534
0.375000 0.416667 0.020057 0.216534
0.375000 0.458333 0.010155 0.216534
0.375000 0.500000 0.000000 0.216534
0.500000 0.000000 0.080711 0.216506
0.500000 0.041667 0.080041 0.216506
0.500000 0.083333 0.078042 0.216506
0.500000 0.125000 0.074741 0.216506
0.500000 0.166667 0.070186 0.216506
0.500000 0.208333 0.064441 0.216506
0.500000 0.250000 0.057590 0.216506
0.500000 0.291667 0.049734 0.216506
0.500000 0.333333 0.040990 0.216506
0.500000 0.375000 0.031491 0.216506
0.500000 0.416667 0.021384 0.216506
0.500000 0.458333 0.010829 0.216506
0.500000 0.500000 0.000000 0.216506
0.625000 0.000000 0.075809 0.185942
0.625000 0.041667 0.075179 0.185942
0.625000 0.083333 0.073298 0.185942
0.625000 0.125000 0.070192 0.185942
0.625000 0.166667 0.065908 0.185942
0.625000 0.208333 0.060505 0.185942
0.625000 0.250000 0.054065 0.185942
0.625000 0.291667 0.046681 0.185942
0.625000 0.333333 0.038466 0.185942
0.625000 0.375000 0.029545 0.185942
0.625000 0.416667 0.020057 0.185942
0.625000 0.458333 0.010155 0.185942
0.625000 0.500000 0.000000 0.185942
0.750000 0.000000 0.060994 0.132583
0.750000 0.041667 0.060484 0.132583
0.750000 0.083333 0.058963 0.132583
0.750000 0.125000 0.056452 0.132583
0.750000 0.166667 0.052990 0.132583
0.750000 0.208333 0.048627 0.132583
0.750000 0.250000 0.043430 0.132583
0.750000 0.291667 0.037478 0.132583
0.750000 0.333333 0.030864 0.132583
0.750000 0.375000 0.023690 0.132583
0.750000 0.416667 0.016071 0.132583
0.750000 0.458333 0.008130 0.132583
0.750000 0.500000 0.000000 0.132583
0.875000 0.000000 0.035927 0.066583
0.875000 0.041667 0.035624 0.066583
0.875000 0.083333 0.034720 0.066583
0.875000 0.125000 0.033229 0.066583
0.875000 0.166667 0.031174 0.066583
0.875000 0.208333 0.028588 0.066583
0.875000 0.250000 0.025512 0.066583
0.875000 0.291667 0.021995 0.066583
0.875000 0.333333 0.018094 0.066583
0.875000 0.375000 0.013872 0.066583
0.875000 0.416667 0.009399 0.066583
0.875000 0.458333 0.004749 0.066583
0.875000 0.500000 0.000000 0.066583
1.000000 0.000000 0.000000 0.000000
1.000000 0.041667 0.000000 0.000000
1.000000 0.083333 0.000000 0.000000
1.000000 0.125000 0.000000 0.000000
1.000000 0.166667 0.000000 0.000000
1.000000 0.208333 0.000000 0.000000
1.000000 0.250000 0.000000 0.000000
1.000000 0.291667 0.000000 0.000000
1.000000 0.333333 0.000000 0.000000
1.000000 0.375000 0.000000 0.000000
1.000000 0.416667 0.000000 0.000000
1.000000 0.458333 0.000000 0.000000
1.000000 0.500000 0.000000 0.000000
