0.000000 0.000000 0.000000 0.000000
0.000000 0.250000 0.000000 0.000000
0.000000 0.500000 0.000000 0.000000
0.250000 0.000000 0.192371 0.132583
0.250000 0.250000 0.136027 0.132583
0.250000 0.500000 0.000000 0.132583
0.500000 0.000000 0.256771 0.000000
0.500000 0.250000 0.181564 0.000000
0.500000 0.500000 0.000000 0.000000
0.750000 0.000000 0.192371 0.187500
0.750000 0.250000 0.136027 0.187500
0.750000 0.500000 0.000000 0.187500
1.000000 0.000000 0.000000 0.000000
1.000000 0.250000 0.000000 0.000000
1.000000 0.500000 0.000000 0.000000
