0.000000 0.000000 0.000000 0.000000
0.000000 0.166667 0.000000 0.000000
0.000000 0.333333 0.000000 0.000000
0.000000 0.500000 0.000000 0.000000
0.125000 0.000000 0.138479 0.094722
0.125000 0.166667 0.120768 0.094722
0.125000 0.333333 0.071118 0.094722
0.125000 0.500000 0.000000 0.094722
0.250000 0.000000 0.229630 0.093750
0.250000 0.166667 0.201003 0.093750
0.250000 0.333333 0.119696 0.093750
0.250000 0.500000 0.000000 0.093750
0.375000 0.000000 0.281747 0.000000
0.375000 0.166667 0.247101 0.000000
0.375000 0.333333 0.148036 0.000000
0.375000 0.500000 0.000000 0.000000
0.500000 0.000000 0.298733 0.250000
0.500000 0.166667 0.262157 0.250000
0.500000 0.333333 0.157355 0.250000
0.500000 0.500000 0.000000 0.250000
0.625000 0.000000 0.281747 0.234375
0.625000 0.166667 0.247101 0.234375
0.625000 0.333333 0.148036 0.234375
0.625000 0.500000 0.000000 0.234375
0.750000 0.000000 0.229630 0.162380
0.750000 0.166667 0.201003 0.162380
0.750000 0.333333 0.119696 0.162380
0.750000 0.500000 0.000000 0.162380
0.875000 0.000000 0.138479 0.094722
0.875000 0.166667 0.120768 0.094722
0.875000 0.333333 0.071118 0.094722
0.875000 0.500000 0.000000 0.094722
1.000000 0.000000 0.000000 0.000000
1.000000 0.166667 0.000000 0.000000
1.000000 0.333333 0.000000 0.000000
1.000000 0.500000 0.000000 0.000000
