0.000000 -1.000000
0.012658 -0.433477
0.025316 -0.433477
0.037975 -0.432737
0.050633 -0.431258
0.063291 -0.429042
0.075949 -0.426094
0.088608 -0.422418
0.101266 -0.418020
0.113924 -0.412909
0.126582 -0.407092
0.139241 -0.400580
0.151899 -0.393384
0.164557 -0.385516
0.177215 -0.376989
0.189873 -0.367819
0.202532 -0.358019
0.215190 -0.347608
0.227848 -0.336603
0.240506 -0.325023
0.253165 -0.312887
0.265823 -0.300217
0.278481 -0.287033
0.291139 -0.273358
0.303797 -0.259217
0.316456 -0.244632
0.329114 -0.229628
0.341772 -0.214232
0.354430 -0.198470
0.367089 -0.182368
0.379747 -0.165955
0.392405 -0.149257
0.405063 -0.132304
0.417722 -0.115125
0.430380 -0.097749
0.443038 -0.080205
0.455696 -0.062525
0.468354 -0.044737
0.481013 -0.026873
0.493671 -0.008963
0.506329 0.008963
0.518987 0.026873
0.531646 0.044737
0.544304 0.062525
0.556962 0.080205
0.569620 0.097749
0.582278 0.115125
0.594937 0.132304
0.607595 0.149257
0.620253 0.165955
0.632911 0.182368
0.645570 0.198470
0.658228 0.214232
0.670886 0.229628
0.683544 0.244632
0.696203 0.259217
0.708861 0.273358
0.721519 0.287033
0.734177 0.300217
0.746835 0.312887
0.759494 0.325023
0.772152 0.336603
0.784810 0.347608
0.797468 0.358019
0.810127 0.367819
0.822785 0.376989
0.835443 0.385516
0.848101 0.393384
0.860759 0.400580
0.873418 0.407092
0.886076 0.412909
0.898734 0.418020
0.911392 0.422418
0.924051 0.426094
0.936709 0.429042
0.949367 0.431258
0.962025 0.432737
0.974684 0.433477
0.987342 0.433477
1.000000 1.000000
