0.000000 -1.000000
0.012658 -0.961727
0.025316 -0.961727
0.037975 -0.960817
0.050633 -0.958987
0.063291 -0.956222
0.075949 -0.952495
0.088608 -0.947772
0.101266 -0.942015
0.113924 -0.935174
0.126582 -0.927197
0.139241 -0.918024
0.151899 -0.907594
0.164557 -0.895841
0.177215 -0.882697
0.189873 -0.868093
0.202532 -0.851964
0.215190 -0.834244
0.227848 -0.814872
0.240506 -0.793792
0.253165 -0.770955
0.265823 -0.746320
0.278481 -0.719855
0.291139 -0.691540
0.303797 -0.661367
0.316456 -0.629341
0.329114 -0.595481
0.341772 -0.559821
0.354430 -0.522411
0.367089 -0.483315
0.379747 -0.442616
0.392405 -0.400410
0.405063 -0.356808
0.417722 -0.311937
0.430380 -0.265937
0.443038 -0.218958
0.455696 -0.171165
0.468354 -0.122727
0.481013 -0.073824
0.493671 -0.024639
0.506329 0.024639
0.518987 0.073824
0.531646 0.122727
0.544304 0.171165
0.556962 0.218958
0.569620 0.265937
0.582278 0.311937
0.594937 0.356808
0.607595 0.400410
0.620253 0.442616
0.632911 0.483315
0.645570 0.522411
0.658228 0.559821
0.670886 0.595481
0.683544 0.629341
0.696203 0.661367
0.708861 0.691540
0.721519 0.719855
0.734177 0.746320
0.746835 0.770955
0.759494 0.793792
0.772152 0.814872
0.784810 0.834244
0.797468 0.851964
0.810127 0.868093
0.822785 0.882697
0.835443 0.895841
0.848101 0.907594
0.860759 0.918024
0.873418 0.927197
0.886076 0.935174
0.898734 0.942015
0.911392 0.947772
0.924051 0.952495
0.936709 0.956222
0.949367 0.958987
0.962025 0.960817
0.974684 0.961727
0.987342 0.961727
1.000000 1.000000
